case_id,source_record_id,case_name,case_number_or_citation,court_name,court_level,decision_date,decision_year,case_subtype,raw_length_chars,collection_status,exclusion_reason,include_signals,exclude_signals,quality_flags,related_case_group_id
KR_908569699f6248b3,4629,,,unknown,unknown,2009-03-03,2009,medical_professional,2740,fail,criminal_case;procedural_only_or_no_factual_background;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,치료비,criminal_case;procedural_only_or_no_factual_background,warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_0195fe8d733d392e,4633,,,unknown,unknown,2021-05-14,2021,traffic_accident,1531,fail,criminal_case;too_short_or_no_full_opinion_text;too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,주의의무,criminal_case;too_short_or_no_full_opinion_text,too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_8b8c9310ae8e4f77,4637,,,대구고등법원,appellate,1991-06-25,1991,property_economic_harm,4926,fail,administrative_only;warning_unknown_case_number,손해배상;불법행위,administrative_only,warning_unknown_case_number,
KR_b88c6e16f3dd64f4,4646,,2016다256814,수원지방법원,supreme,2019-09-02,2019,unclear,5074,fail,supreme_court_excluded,손해배상;불법행위,supreme_court_excluded,,
KR_8ea4e7d62f01c52e,4652,,2006도5525,unknown,unknown,2020-11-06,2020,traffic_accident,3028,fail,criminal_case;warning_unknown_court_level;warning_unknown_court_name;duplicate_case_number_or_citation,주의의무,criminal_case,warning_unknown_court_level;warning_unknown_court_name;duplicate_case_number_or_citation,grp_5541521f61da
KR_4722a18e4ca05c97,4657,,2013다30196,unknown,supreme,2014-07-01,2014,traffic_accident,23152,fail,supreme_court_excluded;ip_only;warning_unknown_court_name,손해배상;불법행위,supreme_court_excluded;ip_only,warning_unknown_court_name,
KR_66d5fc1c41c390d2,4666,,,unknown,unknown,1978-04-06,1978,traffic_accident,7160,fail,criminal_case;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상;불법행위;위자료;치료비;과실상계,criminal_case,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_1ff5e0755b8320d3,4667,,,unknown,unknown,2021-01-24,2021,traffic_accident,1424,fail,criminal_case;too_short_or_no_full_opinion_text;too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,주의의무,criminal_case;too_short_or_no_full_opinion_text,too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_db6983128a27c2f2,4671,,,unknown,unknown,1979-09-03,1979,facility_product_safety,3156,warning,,손해배상;불법행위,,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_7d4bd59b1125afab,4681,,,unknown,unknown,2020-11-10,2020,traffic_accident,725,fail,criminal_case;too_short_or_no_full_opinion_text;too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,주의의무,criminal_case;too_short_or_no_full_opinion_text,too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_74dd20716fd198d1,4682,,2004다53197,unknown,supreme,2005-11-11,2005,medical_professional,9567,fail,supreme_court_excluded;warning_unknown_court_name,손해배상;불법행위;과실상계;주의의무,supreme_court_excluded,warning_unknown_court_name,
KR_2cf7ebf2ee758469,4692,,2001다9298,unknown,supreme,2007-09-10,2007,facility_product_safety,12136,fail,supreme_court_excluded;warning_unknown_court_name,손해배상;공작물책임,supreme_court_excluded,warning_unknown_court_name,
KR_8475ce5f9364eb32,4693,,,unknown,unknown,2004-05-11,2004,medical_professional,2401,fail,criminal_case;family_only;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,주의의무,criminal_case;family_only,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_01b0bc9d912fe9a2,4696,,,unknown,unknown,1995-01-19,1995,traffic_accident,4875,fail,criminal_case;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상;불법행위,criminal_case,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_67809ea717c0b4b5,4704,,,서울고등법원,appellate,2014-06-13,2014,unclear,4465,warning,,손해배상,,warning_unknown_case_number,
KR_457088fd7ecfc1f2,4710,,2000다47361,서울고등법원,supreme,2002-12-27,2002,contract_only,4659,fail,supreme_court_excluded;administrative_only;procedural_only_or_no_factual_background;contract_only;warning_weak_fact_background_signal,손해배상,supreme_court_excluded;administrative_only;procedural_only_or_no_factual_background;contract_only,warning_weak_fact_background_signal,
KR_b13880ded0822edb,4711,,,unknown,unknown,2014-08-09,2014,property_economic_harm,6371,fail,criminal_case;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상,criminal_case,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_f5a96cdbe30f1360,4713,,,unknown,unknown,,,traffic_accident,3506,warning,,손해배상;과실상계;주의의무,,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_7b7bfce301d9c133,4716,,,unknown,unknown,2014-07-04,2014,property_economic_harm,3800,fail,insurance_payment_only;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상;위자료;일실수입,insurance_payment_only,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_ddf488a1f0ee8568,4722,,2001다64493,대전고등법원,supreme,1993-11-26,1993,personal_injury,1434,fail,supreme_court_excluded;too_short_or_no_full_opinion_text;too_short_or_no_full_opinion_text,손해배상;불법행위;일실수입;과실상계,supreme_court_excluded;too_short_or_no_full_opinion_text,too_short_or_no_full_opinion_text,
KR_4dcc2877d91f9902,4735,,,unknown,unknown,2014-08-07,2014,unclear,7095,warning,,손해배상,,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_7f59abdf8e86a594,4736,,2007다44774,대법원,supreme,2008-04-24,2008,medical_professional,2782,fail,supreme_court_excluded;procedural_only_or_no_factual_background;warning_weak_fact_background_signal,손해배상;불법행위;주의의무;사용자책임,supreme_court_excluded;procedural_only_or_no_factual_background,warning_weak_fact_background_signal,
KR_ae830ad43782ab83,4737,,,unknown,unknown,1962-05-12,1962,personal_injury,8720,fail,administrative_only;procedural_only_or_no_factual_background;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상;불법행위;주의의무,administrative_only;procedural_only_or_no_factual_background,warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_227ae37d5252f178,4746,,2014다231224,unknown,supreme,2017-01-13,2017,unclear,2849,fail,supreme_court_excluded;warning_unknown_court_name,손해배상;불법행위;주의의무,supreme_court_excluded,warning_unknown_court_name,
KR_4007d9800400fc0f,4749,,2000다31168,unknown,supreme,1998-10-02,1998,contract_only,8499,fail,supreme_court_excluded;administrative_only;ip_only;insurance_payment_only;contract_only;warning_unknown_court_name,손해배상,supreme_court_excluded;administrative_only;ip_only;insurance_payment_only;contract_only,warning_unknown_court_name,
KR_c26d166f799056f5,4759,,,unknown,unknown,1989-08-04,1989,facility_product_safety,3415,fail,procedural_only_or_no_factual_background;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상,procedural_only_or_no_factual_background,warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_caa164b7a69f81b8,4767,,,unknown,unknown,2017-07-14,2017,property_economic_harm,4460,fail,criminal_case;administrative_only;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상;불법행위;위자료,criminal_case;administrative_only,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_36f8b0282b477034,4768,,2010다95949,unknown,supreme,2014-06-11,2014,property_economic_harm,7492,fail,supreme_court_excluded;criminal_case;warning_unknown_court_name,손해배상;불법행위;위자료;치료비,supreme_court_excluded;criminal_case,warning_unknown_court_name,
KR_ff647dea84786a14,4772,,,unknown,unknown,2010-12-01,2010,contract_only,11037,fail,ip_only;contract_only;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상,ip_only;contract_only,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_3614250b8bcd448e,4774,,,unknown,unknown,2017-09-03,2017,medical_professional,800,fail,too_short_or_no_full_opinion_text;too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상;위자료;치료비;일실수입,too_short_or_no_full_opinion_text,too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_6dc4e3494705d2b6,4779,,,대구고등법원,appellate,1966-09-27,1966,unclear,1611,fail,too_short_or_no_full_opinion_text;too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_case_number,불법행위,too_short_or_no_full_opinion_text,too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_case_number,
KR_01029a539f30fa8f,4781,,,부산고등법원,supreme,1999-02-23,1999,facility_product_safety,3938,fail,supreme_court_excluded;warning_unknown_case_number,손해배상;불법행위;치료비;과실상계;주의의무,supreme_court_excluded,warning_unknown_case_number,
KR_a2b44be6b9b2360b,4785,,2002다32332,unknown,supreme,2000-06-30,2000,traffic_accident,9358,fail,supreme_court_excluded;warning_unknown_court_name,손해배상;불법행위,supreme_court_excluded,warning_unknown_court_name,
KR_a64cf5378126847a,4787,,2016다274904,unknown,supreme,2018-05-03,2018,medical_professional,7506,fail,supreme_court_excluded;administrative_only;warning_unknown_court_name,손해배상,supreme_court_excluded;administrative_only,warning_unknown_court_name,
KR_0672078af277deda,4792,,2003다49252,unknown,supreme,2014-08-02,2014,traffic_accident,5740,fail,supreme_court_excluded;warning_unknown_court_name;duplicate_case_number_or_citation,손해배상;불법행위;위자료;치료비;일실수입;과실상계;주의의무,supreme_court_excluded,warning_unknown_court_name;duplicate_case_number_or_citation,grp_4e13e379c65e
KR_af50188139ea4d74,4796,,2017다37324,unknown,supreme,2020-06-27,2020,medical_professional,2205,fail,supreme_court_excluded;warning_unknown_court_name;duplicate_case_number_or_citation,손해배상;불법행위,supreme_court_excluded,warning_unknown_court_name;duplicate_case_number_or_citation,grp_4ae2660b67d0
KR_7687c74cc38a5d2f,4797,,,대구고등법원,appellate,1996-06-29,1996,traffic_accident,1952,fail,too_short_or_no_full_opinion_text;too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_case_number,주의의무,too_short_or_no_full_opinion_text,too_short_or_no_full_opinion_text;warning_weak_fact_background_signal;warning_unknown_case_number,
KR_1c9892ad3f3c1aff,4800,,2017가소15158,unknown,trial,2017-01-15,2017,property_economic_harm,4737,warning,,손해배상,,warning_unknown_court_name,
KR_64e385c302651819,4801,,2006다32446,대법원,supreme,2015-09-08,2015,traffic_accident,6115,fail,supreme_court_excluded,손해배상;불법행위;위자료;치료비,supreme_court_excluded,,
KR_2682e0aa6a1c6949,4822,,,unknown,unknown,1967-04-09,1967,facility_product_safety,5970,warning,,손해배상;불법행위;위자료;주의의무,,warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_e8012d4900d27f4e,4826,,,unknown,unknown,1999-04-23,1999,unclear,2281,fail,procedural_only_or_no_factual_background;warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,손해배상;불법행위;위자료,procedural_only_or_no_factual_background,warning_weak_fact_background_signal;warning_unknown_court_level;warning_unknown_court_name;warning_unknown_case_number,
KR_3673978caf170f0b,4830,,1996 회계연도에 1,서울고등법원,appellate,1996-03-30,1996,medical_professional,11036,fail,administrative_only,손해배상;주의의무,administrative_only,,
KR_93f984305236607e,4835,,,서울고등법원,appellate,1992-06-02,1992,facility_product_safety,4434,fail,ip_only;procedural_only_or_no_factual_background;warning_weak_fact_background_signal;warning_unknown_case_number,손해배상,ip_only;procedural_only_or_no_factual_background,warning_weak_fact_background_signal;warning_unknown_case_number,
KR_4f0b2dccbd8ca4f3,4844,,2011다103199,unknown,supreme,2015-10-02,2015,contract_only,4882,fail,supreme_court_excluded;contract_only;warning_unknown_court_name,손해배상,supreme_court_excluded;contract_only,warning_unknown_court_name,
KR_d5cba5ff70ae6f1d,4852,,,서울민사지방법원,trial,1971-09-30,1971,property_economic_harm,2591,fail,procedural_only_or_no_factual_background;warning_weak_fact_background_signal;warning_unknown_case_number,손해배상;불법행위,procedural_only_or_no_factual_background,warning_weak_fact_background_signal;warning_unknown_case_number,
KR_eeff0c2e4d542e23,4857,,2010다76849,서울고등법원,supreme,2009-08-05,2009,medical_professional,2824,fail,supreme_court_excluded,손해배상;주의의무,supreme_court_excluded,,
KR_f481e9b9a3453734,4859,,2005다7177,unknown,supreme,2019-12-03,2019,traffic_accident,4101,fail,supreme_court_excluded;warning_unknown_court_name,치료비;주의의무,supreme_court_excluded,warning_unknown_court_name,
KR_7fac5f32fb20510c,4861,,2006도8874,unknown,unknown,2019-08-09,2019,medical_professional,4030,warning,,손해배상;위자료;일실수입;주의의무,,warning_unknown_court_level;warning_unknown_court_name,
KR_2c24cc03b262fb72,4863,,2014다26187,대법원,supreme,2018-07-18,2018,contract_only,1557,fail,supreme_court_excluded;contract_only;too_short_or_no_full_opinion_text;too_short_or_no_full_opinion_text,위자료,supreme_court_excluded;contract_only;too_short_or_no_full_opinion_text,too_short_or_no_full_opinion_text,
