case_id,case_family_id,origin_country,origin_state,court_name,court_level,decision_date,case_number_or_citation,primary_domain,liability_theories,domain_review_status,domain_evidence,source_case_id,lower_court_supplemented,neutral_fact_source_language,neutral_fact_ko_chars,neutral_fact_en_chars,source_grounding_status,legal_leakage_status,procedural_leakage_status,jurisdiction_leakage_status,translation_equivalence_status,language_sanity_status,duplicate_sentence_status,text_review_provenance,replacement_status,replacement_reason,analysis_split,raw_text_sha256,neutral_fact_source_sha256,neutral_fact_ko_sha256,neutral_fact_en_sha256
US_b24ef2018816af9946,FAM_11242fff9738c959,US,Louisiana,Supreme Court of Louisiana,supreme,2015-06-30,,other_civil_liability,"[""negligent spoliation of evidence"", ""general negligence under La.Civ.Code art. 2315"", ""breach of contract""]",independent_agreement,"[""We granted certiorari to determine whether Louisiana recognizes the tort of negligent spoliation."", ""we decline to do so and expressly refuse to recognize the existence of the tort."", ""the plaintiff also could have retained control of his vehicle and not released it to the insurer, thereby guaranteeing its availability for inspection.""]",2813281,False,en,896,1579,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,"The controlling opinion resolves a nullity action concerning validity of service of process and appellate review, not a civil-liability or damages substantive-merits issue. The personal-injury action and damages award are only underlying procedural context.",development,f864243705b0576a61ea46529afb79ccb2ccd096a8cc0f194fb007cc7f6a9ba7,ff3dd79f6fb97979852007bb03be3451bf615f12161078f0b64051af7388de94,bf0b341e29ceb7cd1030647a0d2ddc67d245162e1e60d1a4439a0202765f1a70,ff3dd79f6fb97979852007bb03be3451bf615f12161078f0b64051af7388de94
US_b2c7f8c81dc1b0c361,FAM_b75af9048fd7ba0c,US,Louisiana,Supreme Court of Louisiana,supreme,2016-01-27,,other_civil_liability,"[""statutory insurance fraud liability"", ""civil damages, fines, and penalties"", ""unfair trade practices and consumer protection violations"", ""restitution and forfeiture""]",independent_agreement,"[""The Sledge Jeansonne Act created the statutory right and authority of the Louisiana Attorney General to bring a civil action to collect damages and penalties against individuals who commit insurance fraud"", ""The Act not only grants the State Attorney General a cause of action to seek redress for a party's fraudulent conduct, it also sets forth the burden of proof, and provides for damages and penalties that are the direct consequences of such fraudulent conduct."", ""the State’s claims under the Louisiana Unfair Trade Practices Act""]",3174131,False,en,292,484,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,confirmed replacement required by external review and source recheck,confirmatory,437436004fc42681cacf349bac99cc49628f9fdb345f08374388db24b45b66e9,0d49f7123a521a52f8c6f31d67a61e382847c1135c11f7081f82624c52fd1d94,41fb8a067150b74b36a8c720feacad76cf99f369ed4fba1cde4f37c6e202d954,0d49f7123a521a52f8c6f31d67a61e382847c1135c11f7081f82624c52fd1d94
US_b362543043cab0106c,FAM_9989fc56264107c3,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2014-12-15,,general_negligence_personal_injury,"[""ordinary negligence"", ""professional negligence"", ""negligent misrepresentation"", ""negligent performance of an undertaking""]",independent_agreement,"[""Consequently, these allegations of negligence facially concern Erie’s alleged breach of a general social duty, not a breach of any duty created by the insurance policy itself."", ""Specifically, as recounted supra, the Brunos asserted in their complaint that Erie’s agents, while conducting the claim investigation, were negligent for: rendering unfounded advice to the Brunos that the mold was “harmless,” denying the potential for adverse human health consequences posed by the Brunos’ exposure to the mold; and telling them that they “should continue tearing out the existing paneling.” Complaint, 8/30/10, at 6.""]",2760986,False,en,1753,2955,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,e8f09de4c64f4c26c74d78cbe6e62a6a7a37021346e43f24eafb6c20ec3d274f,e71eab53cdd9865463a16851e738dc30f86cbcb5d0e9b61c1e0e9f164d3b92ae,d6b6ae9a99d74e816deb9587bc2a1bdaab24ebf6692255def2b254d463456e94,e71eab53cdd9865463a16851e738dc30f86cbcb5d0e9b61c1e0e9f164d3b92ae
US_b473e7585c6e5638dd,FAM_dd7de666997dd1c6,US,Michigan,Michigan Supreme Court,supreme,2017-12-06,,medical_professional_liability,"[""ordinary negligence"", ""medical malpractice"", ""failure to properly assist"", ""inadequate staffing"", ""failure to properly supervise"", ""failure to properly train""]",independent_agreement,"[""As for plaintiff's remaining claims, however, each sounds in medical malpractice."", ""the claim that the aide failed to properly assist plaintiff while she was in the ICU implicates medical judgment because it requires consideration of plaintiff's individualized medical needs."", ""To determine whether the hospital provided proper supervision in the ICU for a patient such as plaintiff, a jury would need to hear expert testimony regarding proper methods of moving a patient, as well as the patient's individualized needs.""]",8285290,False,en,852,1268,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,confirmatory,dedf5d0218bdeef401e8bb2bcf9108091139187a89c80da62310ac43d23800b9,1a821b7ce1c15810e8a6038b0cdfdf38502054f9329ca416d0d34dcb22617bf6,4a7db602e39504b714acd5e81b12803b4a38cfb439ccb7b739b358f073984727,1a821b7ce1c15810e8a6038b0cdfdf38502054f9329ca416d0d34dcb22617bf6
US_b732d6870be7eac6fb,FAM_59c8fce58731d57c,US,Michigan,Michigan Supreme Court,supreme,2020-07-29,,other_civil_liability,"[""inverse condemnation"", ""constitutional tort for violation of bodily integrity"", ""property damage"", ""personal injury""]",accepted_primary,"[""onstitution prohibit the taking of private property without just compensation. US Const, Am V; Const 1963, art 10, § 2. A claim of inverse condemnation is “a cause of action against a governmental defendant to recover the value of property which has been taken . . . even though no formal exercise of the power of eminent domain has been attempted by th"", ""plaintiffs alleged that their pipes, service lines, and water heaters were damaged"", ""plaintiffs alleged that they sustained personal injury from using and ingesting the Flint water as a result of defendants’ actions""]",4771595,False,en,2399,4622,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,The opinion addresses only the timeliness of a medical-malpractice claim under the statutory discovery rule and does not decide a civil-liability substantive merits issue.,confirmatory,23a31f802c1248a7394b9e0d89212e1578a089f791fc7b019301b07af7bedc92,a64ea6cc0230147ad7cfc466ba697b5e77afeaa514183dd59bedf57d2a0206cb,246b545b7fc1bff7f1585faa4408dd260d44589aba99da31d6cf29e24cce5ddd,a64ea6cc0230147ad7cfc466ba697b5e77afeaa514183dd59bedf57d2a0206cb
US_bb44001945931d8610,FAM_0b542bc1dcea0ea1,US,Nevada,Nevada Supreme Court,supreme,2001-01-30,,other_civil_liability,"[""medical monitoring"", ""strict liability"", ""negligence"", ""fraud"", ""misrepresentation"", ""failure to warn""]",independent_agreement,"[""Medical monitoring is a novel, non-traditional tort and remedy."", ""Appellants assert various claims against the defendant tobacco companies, including strict liability, negligence, fraud, and misrepresentation."", ""A claim for medical monitoring seeks to recover the anticipated costs of long-term diagnostic testing necessary to detect latent diseases that may develop as a result of tortious exposure to toxic substances.""]",8085765,False,en,508,983,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,aeca098f3650be1caa9bcc6286adf81252587d1ea13eed38b1480ff3b4b385fd,2f6f80aaa6303f57afa97376cc8aadd59053326f8983f56469101c6ee07ad24e,7a18204b5dad417480e2599c721c3d45ea0ecf0dc8db64b24e528cc9bce578d8,2f6f80aaa6303f57afa97376cc8aadd59053326f8983f56469101c6ee07ad24e
US_c387cc2f242da3c0dc,FAM_0089b6f66fe629e6,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2019-11-20,,other_civil_liability,"[""conversion"", ""intentional tort""]",independent_agreement,"[""He additionally included a claim sounding in tort, namely, the intentional tort of conversion."", ""The tort of conversion of property does not sound in negligence; it embodies a claim of intentional wrongdoing.""]",4679953,False,en,710,1194,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,"The opinion addresses only the procedural effect of an erroneous ex parte jury instruction and the scope of retrial, not a substantive civil-liability merits issue.",development,4c3140a2357cca42492d8071d00552aec296691c8d43ac1b3da4657b9a442b31,ff4300d959aadc239898925b730a7e70ea95364fedb08af8574d91ac1cf59570,6a3a9db6bef0ad0855a7180500fffb9f4f897fae04580fbd3766189a3bf419a2,ff4300d959aadc239898925b730a7e70ea95364fedb08af8574d91ac1cf59570
US_ca3855b0593ebfc33e,FAM_7ab294d79fa27ef6,US,West Virginia,West Virginia Supreme Court,supreme,2017-11-01,,product_liability,"[""strict liability"", ""failure to warn"", ""negligence""]",independent_agreement,"[""law doctrine of lex loci delicti.” Syllabus point 1, Paul v. National Life, 177 W. Va. 427, 352 S.E.2d 550 (1986). 4. “Product liability actions may be premised on three independent theories–strict liability, negligence, and warranty. Each theory contains different elements which plaintiffs must prove in order to recover. No rational reason exists to require plaintiffs in pr"", ""st’ for purposes of forum non conveniens, and dismissal in favor of that forum would constitute error.”). 9 sub judice, M.M. alleges all three of these theories of product liability: strict liability, negligence, and failure to warn. As noted above, M.M.’s failure to warn claim is governed by the law of the place of injury, i.e., Michigan, and is foreclosed t""]",4439736,False,en,1165,1954,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,Insurance-coverage-only declaratory judgment concerning policy exclusions and duties to defend or indemnify; the underlying wrongful-death facts are not decided as a substantive civil-liability merits issue.,development,a716317b0e3c83d819e7ecbf333262ff93e87efb35de4cba833428a70c4a2b50,26711fcc73a54fa0122739ac2b603d1936ff216c1eb91b814d5976823644d133,6e9ae6ec006e821820e795628c1023b22d2eb19a1cf34bd3b58c567e12533998,26711fcc73a54fa0122739ac2b603d1936ff216c1eb91b814d5976823644d133
US_cc8f60960ef40a7434,FAM_00724b8655fabcd6,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2000-01-20,,general_negligence_personal_injury,"[""negligent failure to provide adequate highway warning signs"", ""negligence"", ""negligence per se""]",accepted_primary,"[""Charles Young applied his brakes in an effort to avoid the stopped traffic, but lost control of his vehicle and struck the center median of the interstate."", ""Plaintiff must prove by a fair preponderance of the evidence that the defendant was negligent and that his negligence was the proximate cause of the accident."", ""Appellees are unable to show that Appellants owed a per se duty to warn of standing traffic miles in advance of the construction zone.""]",2264827,False,en,308,508,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,cec680d2be1c8f1d705f12dfa509cbbeb772e7705b34719a4f139b0c622b912e,6387ee76ac745bec43c28d4e34758250a5b71f12e3c9b5904b04d6a04dd8f0b1,77c1b1bc272b50337556f7e772f15a436693c61bfe0d95825d81a3389c752468,6387ee76ac745bec43c28d4e34758250a5b71f12e3c9b5904b04d6a04dd8f0b1
US_cd09a42ab8bc802821,FAM_26bf4a2a13fee73d,US,Pennsylvania,Supreme Court of Pennsylvania,supreme,2020-07-21,,product_liability,"[""strict products liability"", ""negligence"", ""breach of warranty"", ""wrongful death"", ""survival action""]",independent_agreement,"[""Walsh’s executor commenced this wrongful death and survival action against the manufacturers of various pesticides that he had applied during his career, asserting claims in strict products liability, negligence, and breach of warranty."", ""Appellants, the manufacturers of various pesticides, appeal from the decision of the Superior Court reversing the trial court’s grant of summary judgment in their favor""]",4769426,False,en,1046,2042,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,c7f5b7692406b9464bb14b1816364d6e1147b1194f7d3b25b9a3db5b649cfdb2,808be988eae6de2ba6bd390b9ff23ff8e1186752eb29bd67c66679eaef46cdaf,6f3e57000bdf7d4f158feaa5ab213e7eb32be8727888e3b5bc29515846ae9b11,808be988eae6de2ba6bd390b9ff23ff8e1186752eb29bd67c66679eaef46cdaf
US_d15af88bf67507bd93,FAM_bf53aca8d34ccc4f,US,West Virginia,West Virginia Supreme Court,supreme,2002-02-08,,other_civil_liability,"[""implied indemnity"", ""equitable indemnification"", ""reimbursement of attorneys' fees and expenses""]",independent_agreement,"[""nditures properly made in the discharge of such liability.\"" We ultimately held in syllabus point two of Hill that: *513 The general principle of implied indemnity arises from equitable considerations. At the heart of the doctrine is the premise that the person seeking to assert implied indemnitythe indemniteehas been required to pay damages caused by a third partythe indemn"", ""of this determination, we find that the principles enunciated in Hill and Sydenstricker, compel the conclusion that the requisite elements of an implied indemnity claim in West Virginia are a showing that: (1) an injury was sustained by a third party; (2) for which a putative indemnitee has become subject to liability because of a positive duty created by statute"", ""do not agree. In light of the foregoing discussion, we find that the lower court erred as a matter of law and hold that a putative indemnitee is not entitled to reimbursement of attorneys' fees and expenses under the theory of implied indemnification when it has not been established that an injury has been sustained by a third party for which a putative indemnitor""]",1261893,False,en,249,473,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,"The controlling opinion resolves only a statute-of-limitations and pleading/amendment issue, expressly stating that the motion does not require resolution of the negligence claim on the merits.",development,68be3ebdc45dae8afb67cd04fc9c84e410088cbf6003faedc5617b19bbd7223c,92c35c6e9585717e1999666c936bfe7806452657cbfadca88b760ef8a8938a60,58ee8add647085641e4007404dcdb87fceacc77dd498195e7cb3becfae1a6071,92c35c6e9585717e1999666c936bfe7806452657cbfadca88b760ef8a8938a60
US_d367706577b84edea9,FAM_98b9dd428ec69843,US,West Virginia,West Virginia Supreme Court,supreme,2013-06-28,,other_civil_liability,"[""legal malpractice"", ""attorney negligence"", ""breach of fiduciary duty"", ""breach of contract""]",independent_agreement,"[""petitioner filed a complaint asserting claims for legal malpractice, breach of contract, and breach of fiduciary duty"", ""the requirements for a suit against an attorney for negligence are satisfied"", ""in a suit against an attorney for negligence, the plaintiff must prove three things in order to recover""]",948420,False,en,782,1155,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,confirmed replacement required by external review and source recheck,confirmatory,41137116f1e5f690bf4aa9d1fc943f54bcf429908eb0037cb892467a696a3819,8bc373eb6d66fbfd32108a6e6ee4ceb9aaf2dfa19cf23eb18442075215c044e6,394f9717d69c95dd8d8958be101e67dc61f7aa1bf1dad1b617429136b9953578,8bc373eb6d66fbfd32108a6e6ee4ceb9aaf2dfa19cf23eb18442075215c044e6
US_e05b7f2567e5800f56,FAM_d1d6b41d935ca139,US,Louisiana,Supreme Court of Louisiana,supreme,2002-09-04,,other_civil_liability,"[""intentional tort"", ""battery"", ""loss of consortium""]",independent_agreement,"[""hrough the Department *1137 of Public Safety and Corrections, 802 So. 2d 638 (La. 2001). For the reasons stated herein, we conclude that the evidence supports the lower courts' findings that plaintiff was the subject of the intentional tort of battery, but the lower courts erred in awarding damages for the closed head injury. FACTS AND PROCEDURAL HISTORY Plaintif"", ""tional torts, then surely the actions of the officers in the instant case meet the requirements of an intentional tort. Striking someone at full force with an unpadded baton is indeed a harmful or offensive contact intending that person to suffer such a contact. Accordingly, we find that the elements of the intentional tort of battery are met in this cas""]",1714110,False,en,1065,2030,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,"The controlling opinion resolves a nullity action concerning alleged fraud, ill practice, spoliation, diligence, and summary judgment—not a substantive civil-liability or damages merits issue.",confirmatory,8aaf3233d98e0a388660dae5bc8e05997a9f959d67894810bc95c070682ed5db,5106b7355827f36d0b11cc8ab210cdf8c86ceec1b9bc7a73bc064c1ffeabd3ce,4636e2c2bf67d7dae2b93de4e9fa74875b5820bc86eb55d2c16c363048bf31c9,5106b7355827f36d0b11cc8ab210cdf8c86ceec1b9bc7a73bc064c1ffeabd3ce
